city,timestamp,temperature,season
New York,2010-03-21,10.05774931241225,spring
New York,2010-03-22,10.480542239935653,spring
New York,2010-03-23,11.542510706890651,spring
New York,2010-03-24,13.598337846204997,spring
New York,2010-03-25,14.014709357944588,spring
New York,2010-03-26,13.024849736872126,spring
New York,2010-03-27,9.77826160594631,spring
New York,2010-03-28,7.078077776486352,spring
New York,2010-03-29,7.343365005224477,spring
New York,2010-03-30,11.937166915949907,spring
New York,2010-03-31,10.14279003245967,spring
New York,2010-04-01,3.0749432546444133,spring
New York,2010-04-02,14.593275872745469,spring
New York,2010-04-03,9.381568237486897,spring
New York,2010-04-04,0.07422850622476607,spring
New York,2010-04-05,12.933947603145635,spring
New York,2010-04-06,3.869518689038356,spring
New York,2010-04-07,3.8153559153662577,spring
New York,2010-04-08,4.72770866939157,spring
New York,2010-04-09,10.887815885277723,spring
New York,2010-04-10,1.952822603592047,spring
New York,2010-04-11,15.353226682802118,spring
New York,2010-04-12,10.191317937901134,spring
New York,2010-04-13,4.028892489917782,spring
New York,2010-04-14,13.866024505277135,spring
New York,2010-04-15,12.079000448626335,spring
New York,2010-04-16,14.584073761848336,spring
New York,2010-04-17,6.184094964431123,spring
New York,2010-04-18,7.3140267268330845,spring
New York,2010-04-19,15.847506821219357,spring
New York,2010-04-20,7.427489216613734,spring
New York,2010-04-21,7.725542976820245,spring
New York,2010-04-22,14.929455967115585,spring
New York,2010-04-23,1.600587959115316,spring
New York,2010-04-24,12.192702909364701,spring
New York,2010-04-25,9.617084896685887,spring
New York,2010-04-26,9.136548789491906,spring
New York,2010-04-27,1.463444074190613,spring
New York,2010-04-28,14.673180567712645,spring
New York,2010-04-29,14.002192003237358,spring
New York,2010-04-30,9.817030936455449,spring
New York,2010-05-01,5.852709593110347,spring
New York,2010-05-02,10.36514613158428,spring
New York,2010-05-03,9.392217412357827,spring
New York,2010-05-04,14.686722446937594,spring
New York,2010-05-05,6.816850259396226,spring
New York,2010-05-06,16.183807113143395,spring
New York,2010-05-07,2.9782111674226486,spring
New York,2010-05-08,13.259096102032622,spring
New York,2010-05-09,9.473538953859121,spring
New York,2010-05-10,9.727159539256027,spring
New York,2010-05-11,7.774831388140065,spring
New York,2010-05-12,10.993719582150934,spring
New York,2010-05-13,9.956860838882708,spring
New York,2010-05-14,16.109296023883296,spring
New York,2010-05-15,18.031559519240403,spring
New York,2010-05-16,9.525677694381633,spring
New York,2010-05-17,12.099614189783926,spring
New York,2010-05-18,5.638428136753097,spring
New York,2010-05-19,12.471523600364822,spring
New York,2010-05-20,3.4518057262108037,spring
New York,2010-05-21,3.0893935237581482,spring
New York,2010-05-22,5.723966790856688,spring
New York,2010-05-23,4.735738897984042,spring
New York,2010-05-24,9.892435957490397,spring
New York,2010-05-25,13.261372874085833,spring
New York,2010-05-26,8.17464582737969,spring
New York,2010-05-27,1.008286787998398,spring
New York,2010-05-28,0.7558544496163266,spring
New York,2010-05-29,7.50351930038846,spring
New York,2010-05-30,6.276054267204979,spring
New York,2010-05-31,7.372418483651096,spring
New York,2010-06-01,21.185252045740132,summer
New York,2010-06-02,11.713934199826397,summer
New York,2010-06-03,29.859579673808604,summer
New York,2010-06-04,21.915763388739528,summer
New York,2010-06-05,19.282411039838596,summer
New York,2010-06-06,25.214881283197293,summer
New York,2010-06-07,19.09627676056143,summer
New York,2010-06-08,32.578581783825776,summer
New York,2010-06-09,18.961840536394902,summer
New York,2010-06-10,19.806876319117762,summer
New York,2010-06-11,28.95935644954586,summer
New York,2010-06-12,28.475527918810602,summer
New York,2010-06-13,18.18098466621079,summer
New York,2010-06-14,26.47467349896867,summer
New York,2010-06-15,32.116519154295695,summer
New York,2010-06-16,25.737664725407292,summer
New York,2010-06-17,32.05845273214976,summer
New York,2010-06-18,19.89460620888667,summer
New York,2010-06-19,31.00246923604705,summer
New York,2010-06-20,27.79659981459489,summer
New York,2010-06-21,12.902534044786009,summer
New York,2010-06-22,35.53861930576343,summer
New York,2010-06-23,21.015882345696546,summer
New York,2010-06-24,13.65998913580026,summer
New York,2010-06-25,25.80864458055877,summer
New York,2010-06-26,26.01284115152454,summer
New York,2010-06-27,23.345766213268416,summer
New York,2010-06-28,23.403922876968444,summer
New York,2010-06-29,28.98261123896161,summer
New York,2010-06-30,22.877507316651187,summer
New York,2010-07-01,25.831371996355553,summer
New York,2010-07-02,23.698279457291815,summer
New York,2010-07-03,26.04433086579456,summer
New York,2010-07-04,26.880637335181447,summer
New York,2010-07-05,28.291481956561963,summer
New York,2010-07-06,25.759872867791543,summer
New York,2010-07-07,36.05650859678304,summer
New York,2010-07-08,25.12402649700599,summer
New York,2010-07-09,23.583458543343788,summer
New York,2010-07-10,21.552592078439737,summer
New York,2010-07-11,26.875558487017685,summer
New York,2010-07-12,20.876096957045235,summer
New York,2010-07-13,27.153356080549397,summer
New York,2010-07-14,26.947260368462338,summer
New York,2010-07-15,21.060217133247576,summer
New York,2010-07-16,27.76740119141469,summer
New York,2010-07-17,34.777138634285336,summer
New York,2010-07-18,26.93593701083172,summer
New York,2010-07-19,22.355713744669167,summer
New York,2010-07-20,28.19462005515038,summer
New York,2010-07-21,26.353479625595806,summer
New York,2010-07-22,19.47313815050357,summer
New York,2010-07-23,23.954452224245124,summer
New York,2010-07-24,27.916135944117755,summer
New York,2010-07-25,18.321234903234362,summer
New York,2010-07-26,32.08384763541228,summer
New York,2010-07-27,24.86864551258265,summer
New York,2010-07-28,29.929526575316732,summer
New York,2010-07-29,26.569914652479984,summer
New York,2010-07-30,27.336525596063478,summer
New York,2010-07-31,27.04422658882896,summer
New York,2010-08-01,26.934095070034935,summer
New York,2010-08-02,28.078487450724417,summer
New York,2010-08-03,23.780631299471693,summer
New York,2010-08-04,27.605185742104677,summer
New York,2010-08-05,35.961584912213205,summer
New York,2010-08-06,23.03115674110414,summer
New York,2010-08-07,23.740179730170826,summer
New York,2010-08-08,26.212423026054143,summer
New York,2010-08-09,11.508611625124685,summer
New York,2010-08-10,18.687942811843325,summer
New York,2010-08-11,24.124625605961977,summer
New York,2010-08-12,23.30557515031494,summer
New York,2010-08-13,13.46461509245791,summer
New York,2010-08-14,24.49417838505849,summer
New York,2010-08-15,17.399852942432737,summer
New York,2010-08-16,30.206754488100312,summer
New York,2010-08-17,22.918712294253847,summer
New York,2010-08-18,30.841405109709005,summer
New York,2010-08-19,33.63529487998372,summer
New York,2010-08-20,16.062070154330506,summer
New York,2010-08-21,17.784186479233757,summer
New York,2010-08-22,28.32495262459276,summer
New York,2010-08-23,30.275961079768624,summer
New York,2010-08-24,27.10504243945956,summer
New York,2010-08-25,19.254084487485855,summer
New York,2010-08-26,28.94099442530557,summer
New York,2010-08-27,21.0244573443336,summer
New York,2010-08-28,20.65979435394606,summer
New York,2010-08-29,19.266725583072056,summer
New York,2010-08-30,23.5135794928874,summer
New York,2010-08-31,18.55606396065577,summer
New York,2010-09-01,12.715182519120038,autumn
New York,2010-09-02,18.829734211859257,autumn
New York,2010-09-03,9.301339098213159,autumn
New York,2010-09-04,14.95207570286871,autumn
New York,2010-09-05,20.761762659865663,autumn
New York,2010-09-06,16.324680027402984,autumn
New York,2010-09-07,23.56559976970587,autumn
New York,2010-09-08,12.868584709612394,autumn
New York,2010-09-09,8.988187922733918,autumn
New York,2010-09-10,7.534184894842375,autumn
New York,2010-09-11,19.318201017214125,autumn
New York,2010-09-12,7.762458751266007,autumn
New York,2010-09-13,20.839386659246454,autumn
New York,2010-09-14,10.033691095649987,autumn
New York,2010-09-15,8.68641507825218,autumn
New York,2010-09-16,9.364303241820878,autumn
New York,2010-09-17,17.62196679936845,autumn
New York,2010-09-18,26.905631033336633,autumn
New York,2010-09-19,16.387595811124193,autumn
New York,2010-09-20,9.792566385400502,autumn
New York,2010-09-21,8.098527065420189,autumn
New York,2010-09-22,19.03710371758853,autumn
New York,2010-09-23,8.648711063107703,autumn
New York,2010-09-24,14.670126245952293,autumn
New York,2010-09-25,12.855451989554307,autumn
New York,2010-09-26,11.730521258812491,autumn
New York,2010-09-27,11.118432580364644,autumn
New York,2010-09-28,8.186804572243155,autumn
New York,2010-09-29,10.745896815395259,autumn
New York,2010-09-30,7.329554838085389,autumn
New York,2010-10-01,11.498576798880977,autumn
New York,2010-10-02,15.679966197700908,autumn
New York,2010-10-03,12.079371369492057,autumn
New York,2010-10-04,12.906628344166888,autumn
New York,2010-10-05,18.37354231843915,autumn
New York,2010-10-06,13.264438637985762,autumn
New York,2010-10-07,15.859844698720492,autumn
New York,2010-10-08,13.224295180641183,autumn
New York,2010-10-09,10.455261392393648,autumn
New York,2010-10-10,7.593003866039999,autumn
New York,2010-10-11,12.694959672922197,autumn
New York,2010-10-12,11.95034648469253,autumn
New York,2010-10-13,9.495850484733017,autumn
New York,2010-10-14,18.958133661088805,autumn
New York,2010-10-15,17.493519347118465,autumn
New York,2010-10-16,17.01389516431458,autumn
New York,2010-10-17,26.061423287765002,autumn
New York,2010-10-18,20.365016840515374,autumn
New York,2010-10-19,9.349232682205981,autumn
New York,2010-10-20,17.979433742551638,autumn
New York,2010-10-21,18.74748617490277,autumn
New York,2010-10-22,12.599925267024304,autumn
New York,2010-10-23,18.79040271570384,autumn
New York,2010-10-24,15.77087495643181,autumn
New York,2010-10-25,0.9858275408760764,autumn
New York,2010-10-26,8.140167361466728,autumn
New York,2010-10-27,21.706764526007476,autumn
New York,2010-10-28,10.909142820769578,autumn
New York,2010-10-29,9.986209650957118,autumn
New York,2010-10-30,28.740578923594253,autumn
New York,2010-10-31,16.357314020816467,autumn
New York,2010-11-01,19.160305894843177,autumn
New York,2010-11-02,17.409952307025307,autumn
New York,2010-11-03,6.258049788724178,autumn
New York,2010-11-04,20.32525195922063,autumn
New York,2010-11-05,10.092425349545879,autumn
New York,2010-11-06,13.151757731736634,autumn
New York,2010-11-07,10.37556156772304,autumn
New York,2010-11-08,13.029434064180556,autumn
New York,2010-11-09,20.206858249196603,autumn
New York,2010-11-10,23.232367503606085,autumn
New York,2010-11-11,17.052437621879548,autumn
New York,2010-11-12,20.476296009514733,autumn
New York,2010-11-13,15.34036532629019,autumn
New York,2010-11-14,18.82901876333641,autumn
New York,2010-11-15,14.94199209754819,autumn
New York,2010-11-16,10.974590940901331,autumn
New York,2010-11-17,17.690427710409814,autumn
New York,2010-11-18,15.308422251763538,autumn
New York,2010-11-19,18.410563827183616,autumn
New York,2010-11-20,24.330138917782733,autumn
New York,2010-11-21,6.649987625234505,autumn
New York,2010-11-22,25.796153211237392,autumn
New York,2010-11-23,14.51360366388033,autumn
New York,2010-11-24,16.350682717339065,autumn
New York,2010-11-25,10.154829805125058,autumn
New York,2010-11-26,16.703966566659147,autumn
New York,2010-11-27,17.394762503951426,autumn
New York,2010-11-28,14.517213191819906,autumn
New York,2010-11-29,19.78489250265664,autumn
New York,2010-11-30,12.135841815864671,autumn
New York,2010-12-01,5.896801198757103,winter
New York,2010-12-02,0.698457539651056,winter
New York,2010-12-03,1.962004988515962,winter
New York,2010-12-04,-1.739460380569926,winter
New York,2010-12-05,2.4259362109926497,winter
New York,2010-12-06,7.904604707126093,winter
New York,2010-12-07,-8.94570854464266,winter
New York,2010-12-08,0.20299522650722515,winter
New York,2010-12-09,-0.10258968829258634,winter
New York,2010-12-10,-1.2202530172113693,winter
New York,2010-12-11,-8.320192331365817,winter
New York,2010-12-12,-1.6422846244209255,winter
New York,2010-12-13,4.697330112534804,winter
New York,2010-12-14,1.765142624472724,winter
New York,2010-12-15,-6.535022643599411,winter
New York,2010-12-16,-8.272477588342106,winter
New York,2010-12-17,-2.1923527150922535,winter
New York,2010-12-18,1.9189812634274286,winter
New York,2010-12-19,-2.080461693394409,winter
New York,2010-12-20,-8.167603404944362,winter
New York,2010-12-21,-1.9225122263419094,winter
New York,2010-12-22,13.129481880614868,winter
New York,2010-12-23,1.547747655567082,winter
New York,2010-12-24,-0.6957548392804418,winter
New York,2010-12-25,8.674990102553537,winter
New York,2010-12-26,0.23241089643554474,winter
New York,2010-12-27,-4.891141481527695,winter
New York,2010-12-28,-0.26334032741718083,winter
New York,2010-12-29,-3.645344125680899,winter
New York,2010-12-30,-0.42740954434487005,winter
New York,2010-12-31,8.434738435521865,winter
New York,2011-01-01,6.250486706506534,winter
New York,2011-01-02,-0.44176787019565966,winter
New York,2011-01-03,2.8804872865492137,winter
New York,2011-01-04,1.4000584235207483,winter
New York,2011-01-05,-1.0711217970969404,winter
New York,2011-01-06,2.913219068668627,winter
New York,2011-01-07,2.688271884214704,winter
New York,2011-01-08,-2.361344301483716,winter
New York,2011-01-09,2.454888505060919,winter
New York,2011-01-10,-1.7781769537138492,winter
New York,2011-01-11,6.943139132107296,winter
New York,2011-01-12,-5.744594453561227,winter
New York,2011-01-13,-6.261611391979677,winter
New York,2011-01-14,5.968647574069723,winter
New York,2011-01-15,-0.7220492262404357,winter
New York,2011-01-16,-0.09929936806047689,winter
New York,2011-01-17,3.6814922755692674,winter
New York,2011-01-18,8.696338097635971,winter
New York,2011-01-19,-1.5244385567774392,winter
New York,2011-01-20,6.952673494779576,winter
New York,2011-01-21,-8.290568090355396,winter
New York,2011-01-22,10.212163551329244,winter
New York,2011-01-23,-6.087178799177778,winter
New York,2011-01-24,1.3454082876628148,winter
New York,2011-01-25,-6.860026893699004,winter
New York,2011-01-26,6.097748689149061,winter
New York,2011-01-27,0.9553737228982,winter
New York,2011-01-28,2.4246917418010083,winter
New York,2011-01-29,6.729689766228795,winter
New York,2011-01-30,2.8000156668266585,winter
New York,2011-01-31,3.5437558884022065,winter
New York,2011-02-01,3.554689692919715,winter
New York,2011-02-02,2.558022981886174,winter
New York,2011-02-03,1.102512413255853,winter
New York,2011-02-04,6.219044905916606,winter
New York,2011-02-05,-7.554895720556378,winter
New York,2011-02-06,-0.4737369992016565,winter
New York,2011-02-07,12.740851561667984,winter
New York,2011-02-08,0.027896138960160806,winter
New York,2011-02-09,5.302553244382626,winter
New York,2011-02-10,-0.5252264892789191,winter
New York,2011-02-11,-4.702579741769053,winter
New York,2011-02-12,-0.18749377416391044,winter
New York,2011-02-13,-1.979407055487337,winter
New York,2011-02-14,2.2874094085372323,winter
New York,2011-02-15,3.469516480212487,winter
New York,2011-02-16,-5.820676725105374,winter
New York,2011-02-17,-1.5552488758282734,winter
New York,2011-02-18,1.5494037149605624,winter
New York,2011-02-19,-4.457514796525629,winter
New York,2011-02-20,-5.017364438919202,winter
New York,2011-02-21,3.9038180723388924,winter
New York,2011-02-22,4.441913119621663,winter
New York,2011-02-23,6.38729789372931,winter
New York,2011-02-24,4.361317658342471,winter
New York,2011-02-25,5.699641203110767,winter
New York,2011-02-26,-1.2881710628055458,winter
New York,2011-02-27,5.183924294748767,winter
New York,2011-02-28,-2.1770487200199207,winter
New York,2011-03-01,6.883297438466391,spring
New York,2011-03-02,17.753128529479902,spring
New York,2011-03-03,6.535313092912947,spring
New York,2011-03-04,8.792924587384498,spring
New York,2011-03-05,12.011126900432474,spring
New York,2011-03-06,20.944460116924063,spring
New York,2011-03-07,12.308816576095737,spring
New York,2011-03-08,12.897464205429365,spring
New York,2011-03-09,3.3669560416936575,spring
New York,2011-03-10,5.19888857731877,spring
New York,2011-03-11,2.5703345737662344,spring
New York,2011-03-12,11.114287518277385,spring
New York,2011-03-13,16.113957653515588,spring
New York,2011-03-14,6.062692343750117,spring
New York,2011-03-15,9.907219746211519,spring
New York,2011-03-16,12.886596801726009,spring
New York,2011-03-17,18.13585247863539,spring
New York,2011-03-18,8.231412274528278,spring
New York,2011-03-19,11.58264034663477,spring
New York,2011-03-20,-2.221989587966422,spring
New York,2011-03-21,12.589072741013698,spring
New York,2011-03-22,6.279118993327014,spring
New York,2011-03-23,14.537726833566753,spring
New York,2011-03-24,10.306082518064056,spring
New York,2011-03-25,8.161118939148874,spring
New York,2011-03-26,20.154283404902593,spring
New York,2011-03-27,7.994507169650236,spring
New York,2011-03-28,11.649858725848054,spring
New York,2011-03-29,8.618313589169018,spring
New York,2011-03-30,13.826912487352615,spring
New York,2011-03-31,6.271492764313145,spring
New York,2011-04-01,7.69498022763322,spring
New York,2011-04-02,0.8522517076590519,spring
New York,2011-04-03,16.79635182900342,spring
New York,2011-04-04,20.89417619177357,spring
New York,2011-04-05,3.922315076766929,spring
New York,2011-04-06,20.19759479491414,spring
New York,2011-04-07,24.239312749889418,spring
New York,2011-04-08,4.585183023770993,spring
New York,2011-04-09,4.57701272894171,spring
New York,2011-04-10,3.9540816638695464,spring
New York,2011-04-11,14.019208570343206,spring
New York,2011-04-12,11.349461805291305,spring
New York,2011-04-13,3.792575125248895,spring
New York,2011-04-14,6.887802983977843,spring
New York,2011-04-15,6.827655658054225,spring
New York,2011-04-16,12.8466338623334,spring
New York,2011-04-17,9.046695239025636,spring
New York,2011-04-18,10.135695640368224,spring
New York,2011-04-19,15.04915669736238,spring
New York,2011-04-20,12.205603676750894,spring
New York,2011-04-21,9.039625109746792,spring
New York,2011-04-22,11.423559423687825,spring
New York,2011-04-23,5.531219627427427,spring
New York,2011-04-24,11.021235184332513,spring
New York,2011-04-25,11.373794588792165,spring
New York,2011-04-26,2.066165420488363,spring
New York,2011-04-27,10.008325837111308,spring
New York,2011-04-28,8.508429096300805,spring
New York,2011-04-29,8.793106225288778,spring
New York,2011-04-30,11.374186096563784,spring
New York,2011-05-01,6.77975277630958,spring
New York,2011-05-02,9.616489888916172,spring
New York,2011-05-03,11.876799091042122,spring
New York,2011-05-04,8.894291248291337,spring
New York,2011-05-05,13.302354919859756,spring
New York,2011-05-06,19.233807143466432,spring
New York,2011-05-07,9.002840806550775,spring
New York,2011-05-08,11.135174688675125,spring
New York,2011-05-09,17.90805172268208,spring
New York,2011-05-10,7.932819529075849,spring
New York,2011-05-11,10.723448951163583,spring
New York,2011-05-12,4.475115153070204,spring
New York,2011-05-13,7.429297613544213,spring
New York,2011-05-14,14.228008862574478,spring
New York,2011-05-15,21.187261373625795,spring
New York,2011-05-16,7.625039458021993,spring
New York,2011-05-17,4.34623336389736,spring
New York,2011-05-18,13.27599587648239,spring
New York,2011-05-19,9.89754102852776,spring
New York,2011-05-20,16.392038397876444,spring
New York,2011-05-21,11.217290795765987,spring
New York,2011-05-22,9.758351303160577,spring
New York,2011-05-23,14.214733198670446,spring
New York,2011-05-24,11.08142703616381,spring
New York,2011-05-25,19.153943490279456,spring
New York,2011-05-26,12.183280713929097,spring
New York,2011-05-27,13.884512130373146,spring
New York,2011-05-28,14.00138254278221,spring
New York,2011-05-29,14.137942034954161,spring
New York,2011-05-30,6.717124036012054,spring
New York,2011-05-31,6.7058403935053,spring
New York,2011-06-01,19.411424722455685,summer
New York,2011-06-02,27.482560786503655,summer
New York,2011-06-03,28.29388936870585,summer
New York,2011-06-04,21.090585557946973,summer
New York,2011-06-05,30.957361335098565,summer
New York,2011-06-06,14.252019786382697,summer
New York,2011-06-07,29.21463490525282,summer
New York,2011-06-08,25.789574651387998,summer
New York,2011-06-09,22.185712504493516,summer
New York,2011-06-10,18.310786134086626,summer
New York,2011-06-11,30.389729633835522,summer
New York,2011-06-12,23.718996546898932,summer
New York,2011-06-13,20.653037603335843,summer
New York,2011-06-14,26.852147157705957,summer
New York,2011-06-15,26.93031916784819,summer
New York,2011-06-16,30.014204948885514,summer
New York,2011-06-17,31.64474422293622,summer
New York,2011-06-18,27.254211911830826,summer
New York,2011-06-19,25.319367286893847,summer
New York,2011-06-20,29.383862076018694,summer
New York,2011-06-21,33.1534883576402,summer
New York,2011-06-22,20.41559966936589,summer
New York,2011-06-23,20.800813026617064,summer
New York,2011-06-24,15.303363862596361,summer
New York,2011-06-25,20.424644144399192,summer
New York,2011-06-26,32.03784995002534,summer
New York,2011-06-27,22.351518691763715,summer
New York,2011-06-28,31.869847900640032,summer
New York,2011-06-29,17.18038381392834,summer
New York,2011-06-30,21.527004782405957,summer
New York,2011-07-01,21.813296736235795,summer
New York,2011-07-02,28.77862324034713,summer
New York,2011-07-03,26.744877937751493,summer
New York,2011-07-04,25.312090048356,summer
New York,2011-07-05,22.292510558714355,summer
New York,2011-07-06,23.887896585580453,summer
New York,2011-07-07,26.361871249026233,summer
New York,2011-07-08,21.584043891234128,summer
New York,2011-07-09,25.635180652457652,summer
New York,2011-07-10,19.53344890141282,summer
New York,2011-07-11,28.303671969773188,summer
New York,2011-07-12,19.63331448816048,summer
New York,2011-07-13,26.2969892570532,summer
New York,2011-07-14,23.03298154213084,summer
New York,2011-07-15,22.838150146016023,summer
New York,2011-07-16,33.21063156077981,summer
New York,2011-07-17,24.33102639667137,summer
New York,2011-07-18,31.714695137811553,summer
New York,2011-07-19,31.278932361838,summer
New York,2011-07-20,25.180233990381772,summer
New York,2011-07-21,23.47123417499462,summer
New York,2011-07-22,33.689920233747145,summer
New York,2011-07-23,8.657913547765748,summer
New York,2011-07-24,30.4434221022522,summer
New York,2011-07-25,20.804561885999437,summer
New York,2011-07-26,23.301730784212943,summer
New York,2011-07-27,26.17730030634359,summer
New York,2011-07-28,23.694931301128403,summer
New York,2011-07-29,34.263416747212645,summer
New York,2011-07-30,25.96402897230616,summer
New York,2011-07-31,21.806218738042325,summer
New York,2011-08-01,27.362930511614323,summer
New York,2011-08-02,27.745719743116002,summer
New York,2011-08-03,24.159000402034554,summer
New York,2011-08-04,24.783216253520596,summer
New York,2011-08-05,28.1226812424549,summer
New York,2011-08-06,15.076049415509306,summer
New York,2011-08-07,27.773764047960714,summer
New York,2011-08-08,31.815632468559667,summer
New York,2011-08-09,27.3952419370722,summer
New York,2011-08-10,26.410677448192715,summer
New York,2011-08-11,23.163330235115733,summer
New York,2011-08-12,29.510756695145894,summer
New York,2011-08-13,19.40841415881042,summer
New York,2011-08-14,23.6257789201586,summer
New York,2011-08-15,20.036473010314392,summer
New York,2011-08-16,31.2753041495082,summer
New York,2011-08-17,21.212373277191226,summer
New York,2011-08-18,17.25732079911126,summer
New York,2011-08-19,24.01342931229059,summer
New York,2011-08-20,30.397707891039524,summer
New York,2011-08-21,20.30793873370343,summer
New York,2011-08-22,22.683138120353114,summer
New York,2011-08-23,26.45796789924932,summer
New York,2011-08-24,28.47935781336093,summer
New York,2011-08-25,27.682819377699523,summer
New York,2011-08-26,29.709876679655082,summer
New York,2011-08-27,29.179944738030656,summer
New York,2011-08-28,25.246351657850305,summer
New York,2011-08-29,20.729593920582705,summer
New York,2011-08-30,18.926351573746015,summer
New York,2011-08-31,30.573474909382092,summer
New York,2011-09-01,20.069220100004046,autumn
New York,2011-09-02,10.133540103225505,autumn
New York,2011-09-03,10.390034101278887,autumn
New York,2011-09-04,7.508954949933008,autumn
New York,2011-09-05,23.803009616002104,autumn
New York,2011-09-06,12.2404212031907,autumn
New York,2011-09-07,6.929044785303381,autumn
New York,2011-09-08,21.992415251608627,autumn
New York,2011-09-09,18.371531802747395,autumn
New York,2011-09-10,9.816140675899627,autumn
New York,2011-09-11,14.342974906961814,autumn
New York,2011-09-12,9.621427032891551,autumn
New York,2011-09-13,14.046617695772188,autumn
New York,2011-09-14,15.718371845364217,autumn
New York,2011-09-15,20.40753611559642,autumn
New York,2011-09-16,17.584128216806043,autumn
New York,2011-09-17,15.044429554448376,autumn
New York,2011-09-18,18.704540573498722,autumn
New York,2011-09-19,10.287847304878419,autumn
New York,2011-09-20,9.568389259805091,autumn
New York,2011-09-21,9.019897612576877,autumn
New York,2011-09-22,20.587772889280934,autumn
New York,2011-09-23,12.093096987915597,autumn
New York,2011-09-24,18.76902336263967,autumn
New York,2011-09-25,13.645996515997648,autumn
New York,2011-09-26,19.992821037842383,autumn
New York,2011-09-27,11.941182726439463,autumn
New York,2011-09-28,10.745047956679334,autumn
New York,2011-09-29,21.48079095147002,autumn
New York,2011-09-30,22.695462895143596,autumn
New York,2011-10-01,12.288458838328363,autumn
New York,2011-10-02,7.4742516578020926,autumn
New York,2011-10-03,20.995310419039967,autumn
New York,2011-10-04,14.621746547731771,autumn
New York,2011-10-05,17.04234575315783,autumn
New York,2011-10-06,19.149719494499145,autumn
New York,2011-10-07,24.64037580101546,autumn
New York,2011-10-08,12.00730797693399,autumn
New York,2011-10-09,9.627400077673855,autumn
New York,2011-10-10,8.442276023924416,autumn
New York,2011-10-11,18.888530398273087,autumn
New York,2011-10-12,30.02357104203613,autumn
New York,2011-10-13,8.783320865646143,autumn
